"Year","PCryonics","KarmaScore","CryonicsStatus","Sequences","TimeonLW","Meetups","LessWrongUse","HPMOR"
2014,0.05,0,"No - still considering it",50,5,FALSE,"I've registered an account but never posted","Yes, all of it"
2014,0.8,300,"No - still considering it",75,2,FALSE,"I've posted in Main",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.05,0,"No - still considering it",50,15,TRUE,"I lurk but never registered an account","Yes, all of it"
2014,0.97,0,"No - and do not want to sign up for cryonics",25,5,FALSE,"I lurk but never registered an account",NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.25,0,"No - would like to sign up but unavailable in my area",NA,1,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.01,0,"No - still considering it",NA,5,TRUE,"I've registered an account but never posted",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.4,100,"No - still considering it",NA,20,FALSE,"I've posted a comment but never a top-level post",NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.001,35,"No - still considering it",NA,5,TRUE,"I've posted a comment but never a top-level post",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.01,0,"No - and do not want to sign up for cryonics",25,1,FALSE,"I lurk but never registered an account","No"
2014,0.25,0,"No - and do not want to sign up for cryonics",50,1,FALSE,"I lurk but never registered an account","No"
2014,0.4,0,"No - would like to sign up but haven't gotten around to it",NA,NA,TRUE,"I lurk but never registered an account","Yes, all of it"
2014,0.1,100,"No - still considering it",25,NA,FALSE,"I've posted a comment but never a top-level post",NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.001,0,"No - still considering it",75,0,FALSE,"I lurk but never registered an account",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.001,0,"No - still considering it",25,2,TRUE,"I've registered an account but never posted","Yes, all of it"
2014,0.3,0,"No - still considering it",NA,5,FALSE,"I've registered an account but never posted",NA
2014,0.05,NA,"No - still considering it",NA,15,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,NA,0,"No - still considering it",25,10,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2014,0.6,0,"No - still considering it",25,NA,FALSE,"I lurk but never registered an account",NA
2014,0.05,0,"No - still considering it",25,0.0025,FALSE,"I lurk but never registered an account",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0.01,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,"No - still considering it",50,20,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2014,NA,NA,"No - and do not want to sign up for cryonics",25,NA,TRUE,"I've registered an account but never posted","No"
2014,0.005,700,"No - and do not want to sign up for cryonics",NA,10,FALSE,"I've posted a comment but never a top-level post",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,1750,"No - still considering it",NA,30,TRUE,"I've posted in Discussion but not Main",NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.04,0,"No - would like to sign up but haven't gotten around to it",NA,2,FALSE,"I lurk but never registered an account",NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.1,13,"No - would like to sign up but haven't gotten around to it",NA,30,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2014,0.1,0,"No - would like to sign up but haven't gotten around to it",75,5,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.66,0,"No - would like to sign up but haven't gotten around to it",50,30,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.7,23,"No - and do not want to sign up for cryonics",NA,1,TRUE,"I've posted in Discussion but not Main",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.2,10,"No - would like to sign up but haven't gotten around to it",25,5,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0.6,500,"No - would like to sign up but haven't gotten around to it",NA,20,TRUE,"I've posted in Discussion but not Main","Yes, all of it"
2014,NA,0,"No - still considering it",25,15,FALSE,"I've registered an account but never posted",NA
2014,NA,0,"No - still considering it",25,5,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2014,0.02,0,"No - and do not want to sign up for cryonics",25,20,TRUE,"I've registered an account but never posted","Started it but haven't finished"
2014,0.6,600,"Yes - signed up or just finishing up paperwork",NA,5,TRUE,"I've posted in Main",NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.7,NA,"No - would like to sign up but haven't gotten around to it",NA,NA,FALSE,"I lurk but never registered an account","No"
2014,0.05,0,"No - would like to sign up but unavailable in my area",75,15,FALSE,"I lurk but never registered an account",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0.01,NA,NA,NA,NA,FALSE,NA,NA
2014,0.5,0,"No - still considering it",25,0,FALSE,"I've posted a comment but never a top-level post","No"
2014,0.02,1000,"No - and do not want to sign up for cryonics",50,15,TRUE,"I've posted in Discussion but not Main","Started it but haven't finished"
2014,0.1,180,"No - still considering it",NA,0,TRUE,"I've posted a comment but never a top-level post",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.5,3,"No - and do not want to sign up for cryonics",NA,5,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2014,0.01,750,"No - still considering it",50,5,TRUE,"I've posted in Discussion but not Main",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.05,1550,"No - and do not want to sign up for cryonics",75,0,TRUE,"I've posted in Discussion but not Main",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,"No - and do not want to sign up for cryonics",25,1,FALSE,"I've registered an account but never posted","Started it but haven't finished"
2014,0.01,8100,"No - and do not want to sign up for cryonics",75,30,TRUE,"I've posted in Main",NA
2014,0.01,NA,NA,NA,NA,FALSE,NA,NA
2014,0,0,"No - and do not want to sign up for cryonics",NA,0,FALSE,"I've registered an account but never posted","Started it but haven't finished"
2014,0.02,16,"No - still considering it",NA,10,TRUE,"I've posted a comment but never a top-level post",NA
2014,0.75,0,"No - would like to sign up but unavailable in my area",50,15,FALSE,"I've registered an account but never posted","Started it but haven't finished"
2014,NA,NA,NA,25,NA,FALSE,"I lurk but never registered an account",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0.7,0,"No - would like to sign up but unavailable in my area",NA,20,TRUE,"I lurk but never registered an account","Yes, all of it"
2014,0,0,"No - and do not want to sign up for cryonics",25,5,FALSE,"I've registered an account but never posted","No"
2014,0.05,0,"No - would like to sign up but haven't gotten around to it",75,NA,TRUE,"I've registered an account but never posted","Yes, all of it"
2014,0.2,0,"No - and do not want to sign up for cryonics",NA,1,FALSE,"I lurk but never registered an account",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.02,0,"No - would like to sign up but haven't gotten around to it",25,5,TRUE,"I lurk but never registered an account","Yes, all of it"
2014,1e-04,NA,"No - and do not want to sign up for cryonics",NA,10,FALSE,"I've registered an account but never posted",NA
2014,0.5,0,"No - still considering it",25,10,FALSE,"I lurk but never registered an account",NA
2014,0.1,262,"No - would like to sign up but haven't gotten around to it",75,25,FALSE,"I've posted a comment but never a top-level post",NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.75,0,"No - would like to sign up but haven't gotten around to it",NA,15,FALSE,"I lurk but never registered an account","No"
2014,0.38,13,"No - would like to sign up but haven't gotten around to it",NA,200,TRUE,"I've posted a comment but never a top-level post","Yes, all of it"
2014,0.25,0,"No - would like to sign up but unavailable in my area",25,30,FALSE,"I've posted a comment but never a top-level post","No"
2014,0.2,0,"No - would like to sign up but haven't gotten around to it",25,120,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.2,0,"Never thought about it / don't understand",25,5,FALSE,"I lurk but never registered an account","No"
2014,0.05,2300,"Yes - signed up or just finishing up paperwork",NA,20,TRUE,"I've posted in Main",NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,2,"No - still considering it",25,NA,FALSE,"I've registered an account but never posted","Started it but haven't finished"
2014,0.003,250,"Yes - signed up or just finishing up paperwork",NA,NA,TRUE,"I've posted in Main",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.95,50,"No - would like to sign up but haven't gotten around to it",25,15,TRUE,"I've posted a comment but never a top-level post","Yes, all of it"
2014,0.005,NA,"No - still considering it",75,15,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.05,0,"No - still considering it",50,0,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.95,0,"No - still considering it",25,5,FALSE,"I've registered an account but never posted",NA
2014,NA,1600,"No - and do not want to sign up for cryonics",75,30,TRUE,"I've posted in Discussion but not Main",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,15,"No",NA,NA,TRUE,NA,NA
2014,0.3,0,"No - still considering it",25,5,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2014,0.25,0,"No - still considering it",25,3,FALSE,"I've registered an account but never posted","Started it but haven't finished"
2014,0.7,1,"No - would like to sign up but haven't gotten around to it",NA,5,TRUE,"I've registered an account but never posted","Yes, all of it"
2014,0.1,42,"No - would like to sign up but unavailable in my area",25,1,TRUE,"I've posted in Discussion but not Main",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.5,0,"Never thought about it / don't understand",25,20,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.001,2,"No - still considering it",25,NA,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2014,5e-04,100,"No - still considering it",25,NA,FALSE,"I've posted a comment but never a top-level post",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,0,"No - would like to sign up but haven't gotten around to it",NA,45,FALSE,"I've registered an account but never posted",NA
2014,0,0,NA,25,NA,TRUE,"I've registered an account but never posted",NA
2014,0.001,1,"No - still considering it",25,5,FALSE,"I've posted a comment but never a top-level post","No"
2014,NA,NA,"No - and do not want to sign up for cryonics",75,NA,FALSE,"I lurk but never registered an account",NA
2014,0.02,0,"No - and do not want to sign up for cryonics",NA,0,FALSE,"I lurk but never registered an account",NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0.05,0,NA,NA,1,FALSE,"I've registered an account but never posted",NA
2014,0.05,0,"No - would like to sign up but haven't gotten around to it",NA,1,FALSE,"I've registered an account but never posted","Yes, all of it"
2014,0.05,0,"No - and do not want to sign up for cryonics",25,0,FALSE,"I lurk but never registered an account",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.15,0,"No - would like to sign up but haven't gotten around to it",25,5,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.01,0,"No - and do not want to sign up for cryonics",NA,1,FALSE,"I lurk but never registered an account","No"
2014,0.66,0,"No - and do not want to sign up for cryonics",25,5,FALSE,"I lurk but never registered an account","No"
2014,0.01,NA,"No - and do not want to sign up for cryonics",50,5,FALSE,"I've registered an account but never posted",NA
2014,NA,NA,NA,25,0,FALSE,"I lurk but never registered an account",NA
2014,0.2,0,"No - still considering it",NA,15,FALSE,"I've registered an account but never posted",NA
2014,0.12,0,"Never thought about it / don't understand",25,10,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.2,0,"No - and do not want to sign up for cryonics",25,10,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.1,0,"No - still considering it",25,0,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,NA,4,"No - would like to sign up but haven't gotten around to it",NA,1,TRUE,"I've posted a comment but never a top-level post",NA
2014,0.02,NA,"No - and do not want to sign up for cryonics",NA,NA,FALSE,"I lurk but never registered an account","No"
2014,1,0,"Never thought about it / don't understand",NA,0,FALSE,"I lurk but never registered an account","No"
2014,0.05,-20,"No - and do not want to sign up for cryonics",NA,10,TRUE,"I've posted a comment but never a top-level post","Yes, all of it"
2014,0.4,0,"No - and do not want to sign up for cryonics",NA,20,FALSE,"I lurk but never registered an account",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,"No - and do not want to sign up for cryonics",25,2,FALSE,"I lurk but never registered an account",NA
2014,NA,0,NA,50,5,FALSE,"I lurk but never registered an account",NA
2014,0.05,0,"No - still considering it",25,30,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.23,0,"No - still considering it",25,1,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.01,0,"Never thought about it / don't understand",25,2,FALSE,"I lurk but never registered an account","No"
2014,0.2,0,"No - still considering it",75,30,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.9,0,"No - would like to sign up but unavailable in my area",50,0.1,FALSE,"I've registered an account but never posted",NA
2014,0.25,0,NA,25,10,TRUE,"I lurk but never registered an account",NA
2014,0.4,0,"No - still considering it",50,45,FALSE,"I lurk but never registered an account",NA
2014,0.1,50,"No - would like to sign up but unavailable in my area",NA,5,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2014,NA,400,NA,75,1,TRUE,"I've posted in Discussion but not Main",NA
2014,0.01,0,"No - and do not want to sign up for cryonics",25,2,TRUE,"I've registered an account but never posted","No"
2014,0.01,NA,"No - and do not want to sign up for cryonics",25,5,FALSE,"I lurk but never registered an account",NA
2014,0.005,NA,"No - still considering it",75,NA,FALSE,"I've registered an account but never posted","Started it but haven't finished"
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0.3,0,"No - and do not want to sign up for cryonics",25,10,FALSE,"I lurk but never registered an account",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,0,NA,75,NA,TRUE,"I lurk but never registered an account",NA
2014,NA,0,NA,25,10,FALSE,"I lurk but never registered an account",NA
2014,0.05,0,"No - still considering it",25,0,TRUE,"I lurk but never registered an account",NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.75,NA,"No - still considering it",NA,15,FALSE,"I lurk but never registered an account","No"
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0.5,0,"No - still considering it",25,0,FALSE,"I've posted a comment but never a top-level post",NA
2014,0.05,0,"Never thought about it / don't understand",25,10,FALSE,"I lurk but never registered an account","No"
2014,0.7,NA,"No - still considering it",25,10,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.03,0,"No - still considering it",75,5,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0,0,"No - and do not want to sign up for cryonics",NA,10,FALSE,"I lurk but never registered an account","No"
2014,0.01,NA,"No - and do not want to sign up for cryonics",25,NA,FALSE,"I lurk but never registered an account","No"
2014,0.1,0,"No - and do not want to sign up for cryonics",NA,20,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.05,140,"No - and do not want to sign up for cryonics",NA,10,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2014,0.2,0,"No - still considering it",25,10,FALSE,"I've registered an account but never posted","Yes, all of it"
2014,0.05,0,"Never thought about it / don't understand",25,15,TRUE,"I lurk but never registered an account","Started it but haven't finished"
2014,0.008,0,"No - would like to sign up but unavailable in my area",50,5,FALSE,"I lurk but never registered an account",NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.003,0,"No - still considering it",25,15,FALSE,"I lurk but never registered an account",NA
2014,0.01,0,"No - and do not want to sign up for cryonics",50,2,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.1,NA,"No - and do not want to sign up for cryonics",NA,10,FALSE,"I lurk but never registered an account","No"
2014,0.001,0,NA,25,20,FALSE,"I lurk but never registered an account",NA
2014,0.05,0,"No - still considering it",25,15,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2014,0.75,0,"No - would like to sign up but haven't gotten around to it",50,0,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.01,0,"No - still considering it",25,30,TRUE,"I've registered an account but never posted","Yes, all of it"
2014,0.01,0,"No - and do not want to sign up for cryonics",75,10,FALSE,"I lurk but never registered an account",NA
2014,0.1,0,"No - still considering it",25,1,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2014,0.05,0,"No - and do not want to sign up for cryonics",NA,0,TRUE,"I lurk but never registered an account","No"
2014,0.2,NA,"Yes - signed up or just finishing up paperwork",50,NA,FALSE,"I've posted a comment but never a top-level post",NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.33,14114,"Yes - signed up or just finishing up paperwork",NA,30,TRUE,"I've posted in Main","Yes, all of it"
2014,0.1,NA,"No - and do not want to sign up for cryonics",NA,NA,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.001,0,"No - still considering it",25,2,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.25,0,"No - still considering it",NA,0,TRUE,"I've registered an account but never posted","Started it but haven't finished"
2014,0.6,0,"No - still considering it",NA,0,FALSE,"I lurk but never registered an account","No"
2014,0.2,0,"No - would like to sign up but haven't gotten around to it",75,10,TRUE,"I've registered an account but never posted","Yes, all of it"
2014,0.05,0,"No - and do not want to sign up for cryonics",25,5,FALSE,"I lurk but never registered an account","No"
2014,0,0,NA,NA,NA,FALSE,"I've registered an account but never posted","Started it but haven't finished"
2014,NA,0,"No - still considering it",25,30,FALSE,"I've registered an account but never posted",NA
2014,0.05,100,"No - and do not want to sign up for cryonics",75,10,FALSE,"I've posted in Discussion but not Main",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.3,15,"No - still considering it",NA,20,FALSE,"I've posted a comment but never a top-level post",NA
2014,0.01,0,"No - and do not want to sign up for cryonics",NA,5,FALSE,"I've posted a comment but never a top-level post","No"
2014,0.001,0,"No - would like to sign up but haven't gotten around to it",NA,5,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.5,9000,"No - would like to sign up but haven't gotten around to it",NA,10,TRUE,"I've posted in Main",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.05,NA,"No - still considering it",NA,NA,FALSE,"I've registered an account but never posted","Started it but haven't finished"
2014,0.8,0,"No - would like to sign up but haven't gotten around to it",50,10,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.05,624,"No - still considering it",NA,0.1,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2014,0.5,0,"No - would like to sign up but haven't gotten around to it",25,2,TRUE,"I lurk but never registered an account","Yes, all of it"
2014,1,NA,"No - still considering it",25,NA,FALSE,NA,"Started it but haven't finished"
2014,0.5,NA,"No - still considering it",50,10,FALSE,"I lurk but never registered an account",NA
2014,0.03,0,"No - still considering it",25,5,FALSE,"I lurk but never registered an account",NA
2014,0.03,0,"No - still considering it",25,5,FALSE,"I lurk but never registered an account",NA
2014,0.8,NA,"No - would like to sign up but haven't gotten around to it",50,NA,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2014,0.01,0,"No - and do not want to sign up for cryonics",75,4,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2014,0.01,0,"No - and do not want to sign up for cryonics",NA,5,TRUE,"I lurk but never registered an account",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,"I lurk but never registered an account",NA
2014,NA,NA,NA,NA,NA,TRUE,"I lurk but never registered an account",NA
2014,0.2,0,"No - would like to sign up but haven't gotten around to it",50,30,FALSE,"I've registered an account but never posted","Started it but haven't finished"
2014,0.1,0,"No - still considering it",25,10,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.85,0,"No - would like to sign up but haven't gotten around to it",NA,15,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.7,2127,"Yes - signed up or just finishing up paperwork",NA,5,TRUE,"I've posted in Main",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.005,0,"No - still considering it",75,20,TRUE,"I lurk but never registered an account",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0,0,"No - and do not want to sign up for cryonics",25,0,FALSE,"I've posted a comment but never a top-level post","Started it but haven't finished"
2014,1e-05,20,"No - still considering it",25,1,FALSE,"I've posted in Discussion but not Main","Yes, all of it"
2014,0.3,0,"Never thought about it / don't understand",NA,5,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0.2,0,"No - still considering it",NA,1,FALSE,"I lurk but never registered an account","No"
2014,0.35,24,"No - and do not want to sign up for cryonics",25,10,TRUE,"I've posted a comment but never a top-level post","Started it but haven't finished"
2014,0.95,0,"No - still considering it",NA,5,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.6,0,"No - would like to sign up but unavailable in my area",25,5,FALSE,"I lurk but never registered an account",NA
2014,0.001,0,"No - still considering it",50,10,TRUE,"I've registered an account but never posted",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.01,0,"No - would like to sign up but haven't gotten around to it",25,0,FALSE,"I lurk but never registered an account","No"
2014,0,0,"No - and do not want to sign up for cryonics",25,1,FALSE,"I lurk but never registered an account",NA
2014,0.01,0,"No - still considering it",25,20,FALSE,"I lurk but never registered an account",NA
2014,0.01,0,"No - still considering it",25,20,FALSE,"I lurk but never registered an account",NA
2014,1e-04,0,"No - and do not want to sign up for cryonics",25,0,FALSE,"I've registered an account but never posted","Yes, all of it"
2014,0.03,0,"No - and do not want to sign up for cryonics",25,20,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2014,0.6,10,"No - still considering it",NA,10,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2014,1e-06,0,"No - still considering it",25,5,FALSE,"I've registered an account but never posted",NA
2014,0.35,NA,"No - and do not want to sign up for cryonics",NA,5,FALSE,"I've posted a comment but never a top-level post",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.3,0,"No - would like to sign up but haven't gotten around to it",25,15,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.03,0,"No - still considering it",75,5,FALSE,"I lurk but never registered an account",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.01,0,"No - and do not want to sign up for cryonics",NA,10,FALSE,"I lurk but never registered an account","No"
2014,0.3,0,"No - and do not want to sign up for cryonics",NA,45,FALSE,"I lurk but never registered an account","No"
2014,0.05,840,"No - would like to sign up but haven't gotten around to it",NA,0,TRUE,"I've posted in Main",NA
2014,0.05,0,NA,25,15,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.3,0,"No - still considering it",25,2,FALSE,"I've registered an account but never posted","No"
2014,0.01,NA,"No - and do not want to sign up for cryonics",25,15,FALSE,"I lurk but never registered an account","No"
2014,0.8,0,"No - would like to sign up but unavailable in my area",25,10,TRUE,"I lurk but never registered an account",NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.25,11,"No - still considering it",50,10,TRUE,"I've posted a comment but never a top-level post",NA
2014,0.01,0,"No - would like to sign up but haven't gotten around to it",25,15,TRUE,"I've registered an account but never posted",NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.15,0,"No - still considering it",25,0,FALSE,"I lurk but never registered an account","No"
2014,0.1,NA,"No - still considering it",75,10,FALSE,"I've posted a comment but never a top-level post",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,1,0,"Never thought about it / don't understand",NA,10,FALSE,"I've registered an account but never posted","No"
2014,0.75,0,"No - still considering it",50,1,FALSE,"I lurk but never registered an account",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.02,100,"Never thought about it / don't understand",25,5,TRUE,"I've posted in Discussion but not Main","Yes, all of it"
2014,0.001,NA,"No - and do not want to sign up for cryonics",25,2,TRUE,"I lurk but never registered an account",NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,NA,NA,NA,NA,NA,FALSE,NA,NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,1e-04,0,"No - and do not want to sign up for cryonics",NA,0,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2014,0.01,65,"No - still considering it",75,5,FALSE,"I've posted in Discussion but not Main","Yes, all of it"
2014,0.1,0,"Never thought about it / don't understand",NA,10,FALSE,"I lurk but never registered an account","No"
2014,0.5,0,"No - would like to sign up but unavailable in my area",NA,0,FALSE,"I've registered an account but never posted",NA
2014,5e-04,0,"No - and do not want to sign up for cryonics",25,0,FALSE,"I lurk but never registered an account","Yes, all of it"
2014,0.5,0,"Never thought about it / don't understand",NA,1,FALSE,"I lurk but never registered an account","No"
2014,0.05,66,"No - still considering it",NA,5,TRUE,"I've posted a comment but never a top-level post","Yes, all of it"
2014,0,1150,"No - and do not want to sign up for cryonics",25,10,FALSE,"I've posted a comment but never a top-level post",NA
2014,0,NA,NA,NA,NA,FALSE,NA,NA
2014,0.2,0,"No - still considering it",50,10,FALSE,"I've registered an account but never posted","Yes, all of it"
